0	Velikite Balgari ( , `` The Great Bulgarians `` ) was the Bulgarian spin-off of the 2002 program `` 100 Greatest Britons `` produced by the BBC .	Aired on the Bulgarian National Television 's Kanal 1 , its first stage began on 9 June 2006 and finished on 10 December , with a show on 23 December announcing the names of the Top 100 as chosen by popular vote .	The Top 10 were announced in alphabetical order .	In the second stage , which lasted until 17 February 2007 , the viewers determined the order in the Top 10 .	Documentaries dedicated to every Top 10 personality were aired during the second stage .
2	Teams may be promoted to Intermediate Division Two of the Surrey South Eastern Combination .	The Wimbledon and District Football League is an English regional football league that comprises teams mainly from within the Greater / South East London boundaries .	It currently has four divisions , the highest of which , the Premier Division , is situated at the 14th level of the English football league system .	The teams in the league have the opportunity to take part in as many as eight different cup competitions : the London FA Junior Cup , the Surrey FA Junior Cup , the Surrey County Cup Lower Junior , the Middlesex FA Junior Cup , the Invitation Cup , the Centenary Cup ( Section A and Section B ) and the Wimbledon Trophy .	For the start of the 2015-16 season the league has 40 teams in four divisions .
2	The company 's legal headquarters are located in the Shell Tower in Calgary , Alberta .	Albian Sands Energy Inc. is the operator of the Muskeg River Mine , an oil sands mining project located north of Fort McMurray , Alberta , Canada .	It is a joint venture between Shell Canada ( 60 % ) , Marathon Oil Canada ( 20 % ) and Chevron Canada ( 20 % ) .	Albian Sands got its name from the Albian Boreal Sea which , during the Albian stage of the Cretaceous ( over 100 million years ago ) , moved over the McMurray sands and deposited a blanket of marine shale on its floor which trapped the hydrocarbons of the McMurray Formation .	The oil sands resources of the Muskeg River Mine are a legacy of the Albian Sea .
1	He was the son of Gadareiks and the fifth generation since Berig settled with his people in Gothiscandza .	Filimer was an early Gothic king , according to Jordanes .	When the Gothic nation had multiplied Filimer decided to move his people to Scythia where they defeated the Sarmatians .	They then named their new territory `` Oium `` , meaning `` in the waterlands `` .	This migration would have taken place about 230 years before Jordanes wrote his `` `` Origin of the Goths `` `` .
4	In the original novels her name was just George , named for her grandfather , with , depending on the ghostwriter , a chain of either boys or girls ahead of her . )	Georgia `` George `` Fayne is a character in the popular `` Nancy Drew Mystery Stories `` series .	She is one of Nancy 's best friends and cousin of Bess Marvin .	Her real name is Georgia , although no one calls her that except her parents .	( This is a change made in the 1980s ; one volume , `` The Clue in the Old Stagecoach `` in 1960 , mentioned her real name as Georgia on the title page , but this was altered after the first few printings .
1	In 1996 , Lindsay McDougall joined the line-up on lead guitar and backing vocals .	Frenzal Rhomb is an Australian punk rock band that formed in 1992 , with Jason Whalley on lead vocals and rhythm guitar during this entire period .	Two of the group 's albums have entered the top 20 on the ARIA Albums Chart : `` A Man 's Not a Camel `` ( 1999 ) and `` Smoko At The Pet Food Factory `` ( 2011 ) .	The group has supported Australian tours by The Offspring , Bad Religion , NOFX , and Blink-182 .	Frenzal Rhomb have also toured in the United States ( US ) , United Kingdom ( UK ) , Canada , Japan , South Africa , Israel and Taiwan .
2	The match was played on 30 May 2015 and was the final match of the competition .	The 2015 FA Cup Final was the 134th final of the FA Cup , the world 's oldest football cup competition .	The match was contested by Arsenal and Aston Villa at Wembley Stadium in London .	Arsenal won the match 4 – 0 with goals from Theo Walcott , Alexis Sánchez , Per Mertesacker and Olivier Giroud , for a record 12th title .	This was the sixth FA Cup win for manager Arsène Wenger , putting him in joint-first place for wins with George Ramsay .
1	Like every standard-issue coin in Thailand , its obverse features King Bhumibol Adulyadej .	The Thailand ten-baht coin is a currency unit of the Thai baht .	Its reverse features Wat Arun Ratchawararam Ratchawora Mahavihara seen from the Chao Phraya River .	Raised dots corresponding to Braille cell dot 1 and dots 2-4-5 , which correspond to the number 10 , are at the 12 o 'clock position on the reverse of the standard-issue 10-baht coin .	Braille enumeration does not appear on coins of other denominations , nor on ten-baht coins frequently issued as commemorative coins ( for example , the 50th and 60th Anniversary of Accession to the Throne of King Bhumibol Adulyadej . )
2	In 2001 , he ran as an independent candidate in the riding of Banff-Cochrane .	Cory Morgan ( born 1971 in Red Deer , Alberta ) is a blogger in Alberta , Canada .	He was one of the founders of the Alberta Independence Party in 2000 .	Following the dissolution of the AIP at the end of 2000 , Morgan joined the Separation Party of Alberta .	He was the SPA 's candidate in Highwood in the provincial election of 2004 .
1	They are a response to continuing criticism that the non-reciprocal and discriminating preferential trade agreements offered by the EU are incompatible with WTO rules .	Economic Partnership Agreements are a scheme to create a free trade area ( FTA ) between the European Union and the African , Caribbean and Pacific Group of States ( ACP ) .	The EPAs date back to the signing of the Cotonou Agreement .	The EPAs with the different regions are at different states of play .	In 2016 , EPAs with three African Regional Economic Communities ( East African Community , Economic Community of West African States and Southern African Development Community ) were to be signed but faced challenges .
2	Little remains of the original structure and it was completely rebuilt in the late sixteenth century .	Sker House is a historical building in Wales .	Originally built as a monastic grange of the Cistercian order over 900 years ago , it is situated just outside the village of Kenfig , near Bridgend .	Its residential form appears to have been determined by the preceding monastic grange .	The house was made famous as the basis of R. D. Blackmore 's book `` The Maid of Sker `` .
1	Found only in the Cordillera Oriental of Ecuador , a mountain range , it lives in forests and grasslands at above sea level .	Thomasomys ucucha , also known as the ucucha thomasomys , is a rodent in the genus `` Thomasomys `` of the family Cricetidae .	It may occur with seven other species of `` Thomasomys `` .	First collected in 1903 , `` Thomasomys ucucha `` was formally described in 2003 and most closely resembles `` T. hylophilus `` , which occurs further to the north .	Habitat destruction may threaten `` T. ucucha `` , so that it is listed as `` Vulnerable `` on the IUCN Red List .
4	It reached No .	Dreams is the debut album by Evermore , released on 27 September 2004 in Australia , 8 October 2004 in New Zealand and 23 May 2006 in the US .	The album peaked at No .	15 on the Australian ARIA Albums Chart , and received platinum accreditation in 2005 .	The album was nominated for four ARIA Music Awards in 2005 .
3	Following cancellation , two leftover Calebs were used in the Satellite Interceptor Program , or SIP , whilst three more were used as sounding rocktets , under the designation Hi-Hoe .	The NOTS-EV-2 Caleb , also known as NOTS-500 , Hi-Hoe and SIP was an expendable launch system , which was later used as a sounding rocket and prototype anti-satellite weapon .	It was developed by the United States Navy 's Naval Ordnance Test Station ( NOTS ) as a follow-up to the NOTS-EV-1 Pilot , which had been abandoned following ten consecutive launch failures .	Two were launched in July and October 1960 , before the cancellation of the project .	These derivatives flew until July 1962 , when the Hi-Hoe made its final flight .
2	Kar Seva is also performed further by offering service for a religious cause , often for constructing a place of worship serving the One Creator .	Kar seva is one of the main teachings of Sikhism which means selfless service of others .	A tradition set fourth with the clear understanding that there is God within all of us ; thus by serving humanity you are serving Gods creation .	A volunteer for `` kar seva `` is called a kar sevak .	Historically , `` kar seva `` is a Sikh tradition .
2	The census definition of the area may not precisely correspond to local understanding of the area with the same name .	Marion is an unincorporated community in Marion County , Oregon , United States .	For statistical purposes , the United States Census Bureau has defined Marion as a census-designated place ( CDP ) .	The population was 313 at the 2010 census .	Marion is part of the Salem Metropolitan Statistical Area .
3	Swishing is now being more widely practiced throughout the world and has evolved to include other items such as books and furniture .	Swishing refers to swapping an item or items of clothing or shoes or an accessory with friends or acquaintances .	Parties must willingly give an item to participate in the transaction , once they have given an item they are free to choose something of interest from what others have offered .	Value does not come into the equation , as swappers do not necessarily get an item of equal value and are free to choose anything that the other person if offering ( without having to pay ) .	Not only do people hold ' swishing parties ' either as a charity event or simply for the enjoyment of it ( while recycling and saving money at the same time ) , but there are several websites where online swishes take place .
1	He graduated from the Technical University of Iasi in 1959 .	Cristache Gheorghiu ( ; born May 2 , 1937 ) is a writer and painter , born in Romania and settled in Greece .	In literature , he is best known as an essayist .	An engineer by profession , he is mentioned in `` The History of Science in Romania `` , published by the Romanian Academy , for his scientific researches at the chapter “ Cybernetics `` ( pg .	105 ) .
0	Yamishibai : Japanese Ghost Stories also known in Japan as and Theater of Darkness is a 2013 Japanese animated series .	The first season was directed by Tomoya Takashima , with scripts written by Hiromu Kumamoto and produced by ILCA .	Each episode was animated in such a way so as to mimic the kamishibai method of story-telling .	The series is organized into a collection of shorts with each episode being only a few minutes in length .	Each episode features a different tale based on myths and urban legends of Japanese origin .
2	Eade 's novels are unique , in that they are based on solid research and current events that affect our daily lives .	Kenneth Gordon Eade ( born December 29 , 1957 ) is an American environmental and political activist and author , best known for his political and legal thrillers .	He has been described by critics as , `` one of our strongest thriller writers on the scene and the fact that he draws his stories from the contemporary philosophical landscape is very much to his credit . ``	They are entertaining , but also educate readers about their civil liberties .	Eade 's first novel , An Involuntary Spy shed light on the dark subject of genetically engineered foods and was acclaimed as the novel which just may break the real life controversy over GMO foods right open .
0	WYXL ( 97.3 MHz , `` Lite Rock 97.3 `` ) is a radio station in Ithaca , New York that programs an adult contemporary format .	The station has been owned by Saga Communications since 2005 .	It is co-owned with WHCU , WQNY , WIII , and WNYY .	It is known as `` Lite Rock 97.3 . ``	It was known as just `` Lite 97 `` for at least two decades .
1	20 , is an early work of the Russian composer Alexander Scriabin ( 1872 – 1915 ) .	The Piano Concerto in F sharp minor , Op .	Written in 1896 , when he was 24 , it was his first work for orchestra and the only concerto he composed .	Scriabin completed the concerto in only a few days in the fall of 1896 , but did not finish the orchestration until the following May .	It premiered on October 23 , 1897 .
1	She is best known as the runner-up of the third season of RuPaul 's Drag Race .	Manila Luzon ( born Karl Philip Michael Westerberg ; August 10 , 1981 ) is an American drag queen and reality television personality .	Her name is a play on words of the capital city ( Manila ) and the largest island ( Luzon ) of the Philippines , where her mother was born .	Her father is an American of German and Swedish ancestry .	Luzon is a native of Minnesota and resides in Los Angeles .
4	The film received mostly negative reviews .	Man and Boy is a 1971 American adventure drama film directed by E.W .	Swackhamer and starring Bill Cosby , Gloria Foster and George Spell .	The film was shot at Southwestern Studios in Carefree , Arizona .	The title song was performed by Bill Withers .
3	The stones , which were said to have been quarried on this farm , are of various sizes and shapes and are laid in courses .	The Nathaniel Butterworth House is a historic residence located north of Andrew , Iowa , United States .	It is one of over 217 limestone structures in Jackson County from the mid-19th century , of which 101 are houses .	The Butterworth house features a five bay symmetrical facade capped by a gable roof .	Unlike many of the stone houses in Jackson County , the Butterworth house makes use of Classical entablature and pilasters around the transom and the sidelights of the main entry .
3	Historically , it was held that most intentional wrongdoings were not in the course of ordinary employment , but recent case law suggests that where an action is closely connected with an employee 's duties , an employer can be found vicariously liable .	Vicarious liability in English law is a doctrine of English tort law that imposes strict liability on employers for the wrongdoings of their employees .	Generally , an employer will be held liable for any tort committed while an employee is conducting their duties .	This liability has expanded in recent years following the decision in `` Lister v Hesley Hall Ltd `` to better cover intentional torts , such as sexual assault and deceit .	The leading case is now the Supreme Court decision in `` Catholic Child Welfare Society v Institute of the Brothers of the Christian Schools `` , which emphasised the concept of `` enterprise risk `` .
3	The German word `` `` geil `` `` is used in this context to mean `` cool `` or `` awesome `` , but translates literally as `` horny `` .	Bruce and Bongo were a 1980s Germany-based duo consisting of Bruce Hammond Earlam ( born 13 January 1955 ) and Douglas Wilgrove ( born 19 March 1955 ) , both from Britain .	The pair are best known internationally for their 1986 hit `` Geil `` , which was an immediate hit in Germany , and spending four weeks at No .	1 there .	The song charted in several countries around Europe .
0	The Street is a novel published in 1946 by African-American writer Ann Petry .	Set in World War II era Harlem , it centers on the life of Lutie Johnson .	Petry 's novel is a commentary on the social injustices that confronted her character , Lutie Johnson , as a single black mother in this time period .	Lutie is confronted by racism , sexism , and classism on a daily basis in her pursuit of the American dream for herself and her son , Bub .	Lutie fully subscribes to the belief that if she follows the adages of Benjamin Franklin by working hard and saving wisely , she will be able to achieve the dream of being financially independent and move from the tenement in which she lives on 116th Street .
0	The Princeton Tigers women 's basketball team is the intercollegiate women 's basketball program representing Princeton University .	The school competes in the Ivy League in Division I of the National Collegiate Athletic Association ( NCAA ) .	The Tigers play home basketball games at the Jadwin Gymnasium in Princeton , New Jersey on the university campus .	Princeton has won twelve Ivy League championships and has made six appearances in the NCAA Women 's Division I Basketball Championship .	The team is currently coached by Courtney Banghart , who ended her tenth year .
2	The principal launch is from London , United Kingdom , with subsidiary starting points in the Czech Republic .	The Mongol Rally is a car rally that begins in Europe and originally ended in Ulan Bator , Mongolia .	To avoid punitive costs and taxes associated with vehicle imports and disposal , the rally now passes through Mongolia and ends in Ulan Ude , Russia .	It is described as the `` greatest adventure in the world `` .	There are three fundamental Rules of the Rally :
3	It is extremely important in detoxification since hydroxylation converts lipophilic compounds into water-soluble ( hydrophilic ) products that are more readily removed by the kidneys or liver and excreted .	Hydroxylation is a chemical process that introduces a hydroxyl group ( -OH ) into an organic compound .	In biochemistry , hydroxylation reactions are often facilitated by enzymes called hydroxylases .	Hydroxylation is the first step in the oxidative degradation of organic compounds in air .	Some drugs ( for example , steroids ) are activated or deactivated by hydroxylation .
4	The adaptation aired on Japan 's NHK BS2 satellite channel in early 2000 .	`` The Candidate for Goddess `` was serialized in the monthly Wani Books magazine `` Comic Gum `` .	A total of 26 chapters were collected in five `` tankōbon `` ( volumes ) and released between 1997 and 2001 .	The manga was later translated into English and published in North America by Tokyopop and in Australian and New Zealand by Madman Entertainment . ``	The Candidate for Goddess `` was adapted into a 12-episode anime series directed by Mitsuru Hongo and produced by Xebec , a subsidiary of Production I.G .
0	Gerald William Heaney ( January 29 , 1918 – June 22 , 2010 ) served for nearly forty years as a federal judge on the United States Court of Appeals for the Eighth Circuit , from his appointment by President Lyndon B. Johnson in November 1966 until his full retirement in August 2006 .	Heaney ’ s career in public service began in 1941 , upon graduation from law school .	He soon enlisted in the United States Army , volunteered for the U.S. Rangers , and soon became a second lieutenant in the 2nd Ranger Battalion .	Heaney ’ s endurance as a judge was foretold by his endurance as a Ranger ; of the hundreds of members of the Second Ranger Battalion who landed at Normandy on the early hours of D-Day , Heaney was one of only three still on the front lines with the Rangers on VE Day .	Between the end of World War II and his appointment to the federal bench , he rewrote the Free State of Bavaria ’ s labor laws , and was a valued political advisor and organizer for several liberal Democratic politicians , including Hubert Humphrey , Adlai Stevenson , Orville Freeman , Eugene McCarthy , and Walter Mondale .
0	The Albert G. Henry Jr .	House is a historic residence in Guntersville , Alabama .	It was built in 1895 by Albert G. Henry Jr .	, a prominent merchant in the town .	Henry 's grandfather came to Marshall County in 1828 , establishing a mercantile business along the Tennessee River .
1	It continues through Sweden as the Norway / Vänern Line .	The Østfold Line ( ) is a railway line which runs from Oslo through the western parts of Follo and Østfold to Kornsjø in Norway .	The northern half is double track and the entire line is electrified .	It serves a combination of commuter , regional and freight trains and is the main rail corridor south of Norway .	The Eastern Østfold Line branches off at Ski Station and runs before rejoining at Sarpsborg Station .
4	The economy is based on agriculture , with para rubber as the principal crop , and tourism .	Bueng Kan ( ) is a township ( `` Thesaban Tambon `` ) in Mueang Bueng Kan District , in Bueng Kan Province , far northeastern Thailand .	It is the district capital and is on the Mekong River , opposite the Laotian town of Pakxan of Bolikhamsai Province .	As of 2010 , it had a population of 9,712 people and has jurisdiction over 11 villages .	It lies at the junction of Highways 212 and 222 , 136 kilometres northeast of Nong Khai and 750 kilometres northeast of Bangkok .
1	The album was released on March 20 , 2012 .	The General Strike is Anti-Flag 's eighth studio album .	The album marks the band 's second release for SideOneDummy Records .	The first single from the album , `` The Neoliberal Anthem `` was released to the band 's Facebook page in January 2012 .	The band released a music video for single `` This is the New Sound `` on March 27 , 2012 .
1	It was created on 11 February 1662 for John Osborne , subsequently Remembrancer to the Treasury from 1674 to 1698 .	The Osborne , later Osborn Baronetcy , of Chicksands in the County of Bedford , is a title in the Baronetage of England .	The baronetcy was in recognition of the sufferings the family had suffered for its support of Charles I. Osborn was the son of Sir Peter Osborne , Governor of Guernsey , great-grandson of Peter Osborne , who acquired the family seat of Chicksands Priory in 1576 and was Remembrancer of the Treasury to Henry VIII , Keeper of the Privy Purse to Edward VI and Commissioner of Ecclesiastical Affairs to Elizabeth I .	The third Baronet was the son of John Osborn , eldest son of the second Baronet , who altered the spelling of the family surname to Osborn to avoid confusion with the family of the Duke of Leeds .	The third Baronet was Governor of New York and Member of Parliament for Bedfordshire .
4	Terrell Brandon was the team 's leading scorer and was selected for the 1996 NBA All-Star Game .	The 1995 – 96 NBA season was the 26th season of the National Basketball Association in Cleveland , Ohio .	During the offseason , the Cavaliers acquired three-point specialist All-Star Dan Majerle from the Phoenix Suns .	After the first two games , Tyrone Hill was seriously injured in an automobile accident and missed 38 games , as the Cavs struggled losing their first seven games of the season .	However , Hill returned in the second half of the season playing off the bench , as the Cavaliers played above .500 along the way posting a 10 – 2 record in February , finishing 3rd in the Central Division with a 47 – 35 record .
4	He also plays in the band Cellular Chaos , his first foray into rock drumming .	Marc Edwards is a free jazz drummer who has played and recorded with artists such as Cecil Taylor , Charles Gayle , and David S. Ware .	His influences include Charlie Parker and Buddy Rich .	He is currently playing with a project with Weasel Walter , and with his own group , Marc Edwards Slipstream Time Travel , an afrofuturistic free jazz ensemble .	Many of his solo works have a science fiction theme .
3	Frank authored the textbook `` Strategic Management .	Frank T. Rothaermel is a professor in the Scheller College of Business at the Georgia Institute of Technology and an Alfred P. Sloan Industry Studies Fellow .	He holds the Russell and Nancy McDonough Chair of Business and received a National Science Foundation CAREER Award which `` is a Foundation-wide activity that offers the National Science Foundation 's most prestigious awards in support of the early career-development activities of those teacher-scholars who most effectively integrate research and education within the context of the mission of their organization . ``	Frank is also the area coordinator for Strategic Management at the Scheller College of Business .	Concepts & Cases `` published by McGraw-Hill .
4	While in Sweden he began his collaboration with American double bassist Red Mitchell .	Rudy Linka ( born 29 May 1960 in Prague ) is a Czech-American jazz guitarist .	He studied classical guitar as a teenager at the Prague Conservatory and learned jazz through his mentor , Karel Velebný .	After travelling to Germany in 1980 he defected to the West in Sweden .	In the first half of the 1980s , he studied composition and classical guitar at the `` Stockholm Music Institute `` .
0	`` Army of Lovers `` is the debut single from Blue member Lee Ryan 's debut solo album , `` Lee Ryan `` .	The single was released on 24 July 2005 .	The song peaked at # 3 on the UK Singles Chart .	The song also achieved success worldwide , reaching # 1 in Italy and staying there for four weeks .	Although his highest selling single to date , it is his least critically acclaimed .
0	An agglutinin is a substance that causes particles to coagulate to form a thickened mass .	Agglutinins can be antibodies that cause antigens to aggregate by binding to the antigen-binding sites of antibodies .	Agglutinins can also be any substance other than antibodies such as sugar-binding protein lectins .	Agglutinins work by clumping on particles causing the particles to change from fluid-like state to thickened-mass state .	When an agglutinin is added to a uniform suspension of particles such as bacteria or blood , agglutinin binds to the agglutinin-specific structure on the particle causing the particles to aggregate and fall to the bottom leaving a clear suspension .
2	( Xinying , 桂林鑫鹰电子科技有限公司 ) , some of which have since entered service with various Chinese military , paramilitary and law enforcement establishments .	Xinying Contingency Responder ( Ying-Ji-Zhe or Yingjizhe , 应急者 ) is the name of a family of Chinese UAVs developed by Guilin Xinying Electronic Science & Technology Co .	, Ltd .	In addition , some of models have also been exported abroad to unnamed customer ( s ) under other the name of other firms .	As with all other UAVs of Xinying , Contingency Responder series UAV is also jointly developed by Xinying and Guilin University of Aerospace Technology ( GLCAT , 桂林航天工业学院 ) .
3	She has also appeared on the Lifetime film and web series `` Inspector Mom `` .	Stephanie Young Brehm ( born April 3 , 1973 ) is an American actress primarily known for her voice-over work in English-language dubs for Japanese anime .	Her best-known roles include Nico Robin in `` One Piece `` , Lizbell in `` Casshern Sins `` , Clare in `` Claymore `` and Olivier Armstrong in `` Fullmetal Alchemist `` .	Young graduated from Baylor University with a degree in theatre performance and was nominated twice for the Dallas Theatre League 's Leon Rabin Award .	Stephanie is the singer for the Dallas Jazz band , The Brehms .
3	Buscemi provides the voice of Randall Boggs in the `` Monsters , Inc . ``	Steven Vincent Buscemi ( ; born December 13 , 1957 ) is an American actor and film director .	Buscemi has starred and supported in successful Hollywood and indie films , including `` Parting Glances `` , `` New York Stories `` , `` Mystery Train `` , `` Reservoir Dogs `` , `` Desperado `` , `` Con Air `` , `` Armageddon `` , `` The Grey Zone `` , `` Ghost World `` , `` Big Fish `` , and `` The Sopranos `` .	He is also known for his appearances in many films by the Coen brothers : `` Miller 's Crossing `` , `` Barton Fink `` , `` The Hudsucker Proxy `` , `` Fargo `` , and `` The Big Lebowski `` .	franchise .
4	He released his self-titled debut studio album in November 2013 .	James Andrew Arthur ( born 2 March 1988 ) is a British singer and songwriter who won the ninth series of `` The X Factor `` in 2012 .	His debut single , `` Impossible `` , was released by Syco Music after the final and debuted at number one on the UK Singles Chart in its first week of release .	Since then , it has gone on to sell over 1.4 million copies in the UK , making it the most successful winner 's single in the show 's history and has sold over 2.5 million copies worldwide .	The follow-up single `` You 're Nobody ' til Somebody Loves You `` reached number 2 on the UK Singles Chart .
4	This characterization is , however , limited to older neighbourhoods close to the sea coast as new areas to the west , like Kilpauk , Anna Nagar and Ambattur have good standards of living and acquired desirability as residential areas .	North Chennai is a geographic term used to refer to the northern part of Chennai city .	Though its definition has varied with time and context , it is generally accepted among historians that North Chennai is used for the part of Chennai city situated north of the Coovum River .	Encompassing the Fort St George and Georgetown areas from which the city originated , North Chennai is generally considered an area of stagnant growth that has already reached saturation as a real estate choice .	The area is generally notorious for its thick population , narrow roads , poor infrastructure , and high incidence of crime .
4	Two years later , GamesFirst purchased the intellectual property and made the game free to play .	Fallen Earth is a free-to-play MMO developed by Reloaded Productions ( formerly by North Carolina-based Icarus Studios and Fallen Earth ) .	The game takes place in a post-apocalyptic wasteland located around the American Grand Canyon .	Fallen Earth 's gameplay features FPS / RPG hybridization , first-person / third person views , hundreds of items , including improvised equipment and weapons , a variety of functional vehicles , a real-time , in-depth crafting system ( which includes vehicles ) , various skills and abilities , factions and tactical PvP , all existing within 1000 square kilometers of usable terrain based on real-world topographical maps of the area .	The game was released on September 22 , 2009 .
2	Although the airport is in Morris County , most of Herington is located in Dickinson County .	Herington Regional Airport is a public use airport in Morris County , Kansas , United States .	The airport is owned by the City of Herington and is located seven nautical miles ( 8 mi , 13 km ) northeast of its central business district .	Previously known as Herington Municipal Airport , the airport is located on the site of the former Herington Army Airfield .	This airport is included in the National Plan of Integrated Airport Systems for 2011 – 2015 , which categorized it as a `` general aviation `` facility .
3	The administrative center of the canton is the town of Afrin .	Afrin Canton ( , , ) is the westernmost of the four cantons of Rojava .	It was declared autonomous in January 2014 .	The canton was established on Afrin District of the Aleppo Governorate of Syria .	The prime minister of Afrin Canton is Hevi Ibrahim .
3	For more than 20 years , he has worked in the `` Center of Memory `` of the Biochemistry Department of the Health Basic Sciences Institute ( ICBS ) at the Federal University of Rio Grande do Sul ( UFRGS ) , where he has had an enormous influence on young scientists : he has trained 42 Ph.D. students , most of whom hold academic research positions in universities in Brazil and elsewhere .	Ivan Antonio Izquierdo ( born 1937 ) is an Argentine Brazilian scientist and a pioneer in the study of the neurobiology of learning and memory .	Born in 1937 in Buenos Aires , Argentina , Izquierdo has graduated in Medicine ( 1961 ) and completed his Ph.D. in Pharmacology ( 1962 ) , both in the University of Buenos Aires ( UBA ) .	For nearly a decade , Izquierdo taught at National University of Cordoba ( UNC ) , in Argentina , but , due to a number of reasons , both political ( the Argentinian dictatorship ) and personal ( his wife , Ivone , is Brazilian ) , he moved to Brazil in the beginning of the 1970s , and has lived in Porto Alegre since 1978 .	Recently , he moved to the ( ) where he continues with his research .
0	Review is the first greatest hits album from the Japanese rock band , Glay .	It was released on October 10 , 1997 , and this album contains Glay 's most popular singles and tracks from their 1994 album `` Hai to Diamond `` to their 1996 album `` Beloved `` .	The album sold over 2,003,000 copies in the first week of the release , debuting at the number-one position on the Japanese Oricon weekly charts .	It remained for five consecutive weeks at the top of Oricon charts .	It became the third best-selling album in Japanese history , with more than 4,870,000 copies sold .
3	They finished the season 19-13 , 8-8 in Big East play .	The 2004 – 05 Georgetown Hoyas men 's basketball team represented Georgetown University in the 2004 – 2005 NCAA Division I basketball season .	The Hoyas were coached by John Thompson III – his first year at Georgetown – and played their home games at the MCI Center in Washington , DC .	The Hoyas are members of the Big East Conference .	They advanced to the quarterfinals of the 2005 Big East Men 's Basketball Tournament before losing to Connecticut They played in the 2005 National Invitation Tournament and advanced to the quarterfinals before losing to South Carolina .
4	Vindex `` was transferred to the Mediterranean in 1918 and was sold back to her original owners in 1920 .	HMS `` Vindex `` was a Royal Navy seaplane carrier during the First World War .	The ship spent the bulk of her career operating the North Sea , where she twice unsuccessfully attacked the German Zeppelin base at Tondern and conducted anti-Zeppelin patrols .	One of her Bristol Scout aircraft made the first take-off from an aircraft carrier in late 1915 .	Another made the first interception of an airship by a carrier-based aircraft on 2 August 1916 , when it unsuccessfully attacked the Zeppelin LZ17 . ``
3	The ocellated electric ray is named for the distinctive large eyespot on the middle of its disc , consisting of a black or yellow center surrounded by concentric rings .	The ocellated electric ray or bullseye electric ray ( `` Diplobatis ommata `` ) is a species of electric ray in the family Narcinidae , native to the shallow inshore waters of the eastern central Pacific from the Gulf of California to Ecuador .	Reaching in length , this species has a rounded pectoral fin disc and pelvic fins with convex margins .	Its short and thick tail bears two dorsal fins and terminates in a triangular caudal fin .	Its dorsal coloration is otherwise highly variable , ranging from plain to ornately patterned on a light to dark brown background .
0	State Highway NASA Road 1 ( also NASA Parkway and NASA Road 1 ) is an east – west state highway that runs from Interstate 45 in Webster to State Highway 146 in Seabrook .	The route is a 6-lane to 8-lane divided highway for most of its length .	A Portion of the route is a 4-lane controlled access highway that bypasses the central businesses of Webster .	The highway is the main route to NASA 's Lyndon B. Johnson Space Center .	It is one of only two Texas highways with an official designation beginning with a letter ; the other is State Highway OSR .
1	The U of S is the largest education institution in the Canadian province of Saskatchewan .	Rugby Chapel is a municipal historic site which is part of the University of Saskatchewan ( U of S ) .	The University of Saskatchewan location next to the South Saskatchewan River was across from the city centre of Saskatoon .	In 1879 , the Rt .	Rev .
3	Roman concrete is durable due to its incorporation of volcanic ash , which prevents cracks from spreading .	Roman concrete , also called opus caementicium , was a material used in construction during the late Roman Republic until the fading of the Roman Empire .	Roman concrete was based on a hydraulic-setting cement .	Recently , it has been found that it materially differs in several ways from modern concrete which is based on Portland cement .	By the middle of the 1st century , the material was used frequently , often brick-faced , although variations in aggregate allowed different arrangements of materials .
4	Calibato has an area of and maximum depth of .	Lake Calibato is one of the seven crater lakes collectively called `` Pitong Lawa `` or Seven Lakes of San Pablo in Laguna province in the Philippines .	The lake is situated in Brgy .	Sto .	Angel in San Pablo City .
0	Pillars of Creation is a photograph taken by the Hubble Space Telescope of elephant trunks of interstellar gas and dust in the Eagle Nebula , some 6,500-7,000 light years from Earth .	They are so named because the gas and dust are in the process of creating new stars , while also being eroded by the light from nearby stars that have recently formed .	Taken on April 1 , 1995 , it was named one of the top ten photographs from Hubble by Space.com .	The astronomers responsible for the photo were Jeff Hester and Paul Scowen from Arizona State University .	In 2011 , the region was re-photographed by ESA 's Herschel Space Observatory .
4	A second series began airing in February 2012 .	Big Fat Gypsy Weddings is a British documentary series broadcast on Channel 4 , that explored the lives and traditions of several Irish Traveller families as they prepared to unite one of their members in marriage .	The series also featured Romanichal ( British Gypsies ) in several episodes , and has been criticised by some Romani for not accurately representing England ’ s Romani and Travelling community .	It was first broadcast in February 2010 as a one-off documentary called `` My Big Fat Gypsy Wedding `` , filmed as part of the Cutting Edge series and voted Most Groundbreaking Show in the Cultural Diversity Awards 2010 .	A series of 5 episodes were later commissioned , and the series first aired in January 2011 .
3	Household archaeology focuses on the household as a social unit , and involves research on the household 's dwelling and other related architecture , material culture , features , and larger sociopolitical organizations that are associated with a specific culture .	Household archaeology has a long history of anthropological inquiry .	Archaeological investigations of the household serve as a microcosm for the greater social universe .	The household serves as a space for socialization processes .	Household social relationships have been associated as serving as an `` atom `` for society .
